lat,long,data,visualization,society,date
-35.28,149.13,3.33,3.67,2.67,10/11/2019
47.66,-117.43,3.00,2.67,3.67,10/12/2019
59.44,24.75,3.33,2.33,0.67,10/12/2019
,,0.00,0.00,0.00,10/12/2019
28.70,77.10,1.00,2.00,2.00,10/12/2019
13.76,100.50,1.33,1.00,1.00,10/12/2019
-36.85,174.76,0.67,1.67,0.33,10/13/2019
42.34,-7.86,1.33,1.00,0.33,10/13/2019
-24.63,25.92,0.33,0.33,0.67,10/13/2019
48.86,2.35,0.33,1.00,3.00,10/13/2019
19.08,72.88,3.33,3.67,3.67,10/13/2019
1.35,103.82,0.33,1.00,1.00,10/13/2019
,,1.00,1.33,0.67,10/14/2019
55.68,12.57,3.67,3.00,3.67,10/14/2019
39.70,3.02,1.67,1.67,0.00,10/14/2019
39.70,3.02,1.67,1.67,0.00,10/14/2019
51.51,-0.13,3.67,3.00,3.00,10/14/2019
55.68,12.57,4.33,4.33,3.00,10/14/2019
38.72,-9.14,3.33,3.33,3.33,10/14/2019
52.52,13.40,1.33,1.67,1.67,10/14/2019
38.35,-0.49,2.00,2.00,0.00,10/14/2019
36.53,-87.36,4.00,4.00,3.67,10/14/2019
,,0.00,0.00,0.00,10/14/2019
-2.53,-44.26,2.33,1.67,1.33,10/14/2019
33.79,-117.85,1.00,2.00,3.00,10/14/2019
47.61,-122.33,1.67,1.67,2.33,10/14/2019
52.13,5.29,0.33,1.00,0.67,10/14/2019
35.37,-119.02,4.67,4.00,3.67,10/14/2019
34.05,-118.24,1.00,1.67,1.67,10/14/2019
29.76,-95.37,0.67,0.00,1.00,10/14/2019
30.45,-91.19,0.00,0.00,0.00,10/14/2019
32.78,-96.80,3.00,3.00,4.00,10/15/2019
40.71,-74.01,3.00,3.00,3.33,10/15/2019
1.35,103.82,3.33,3.33,3.33,10/15/2019
14.60,120.98,3.67,3.33,3.00,10/15/2019
40.74,-74.03,1.33,1.67,1.33,10/15/2019
43.65,-79.38,2.33,2.00,0.33,10/15/2019
40.27,-76.89,4.00,4.00,3.00,10/15/2019
31.77,35.21,0.33,0.67,0.00,10/15/2019
38.88,-77.09,0.00,0.00,0.00,10/15/2019
12.97,77.59,0.33,0.33,1.00,10/15/2019
38.91,-77.04,4.00,3.33,3.00,10/15/2019
37.77,-122.42,3.00,3.33,2.00,10/15/2019
29.95,-90.07,2.00,2.00,3.33,10/15/2019
35.78,-78.64,3.00,2.67,2.33,10/15/2019
40.73,-73.86,2.00,2.00,2.67,10/15/2019
19.43,-99.13,3.33,3.67,1.67,10/15/2019
12.97,77.59,1.67,1.33,1.00,10/16/2019
52.49,-1.89,3.00,4.00,4.00,10/16/2019
-7.80,110.37,0.33,0.67,0.67,10/16/2019
-6.21,106.85,1.00,1.33,0.67,10/16/2019
41.88,-87.63,1.67,1.67,1.33,10/16/2019
49.79,9.95,3.33,3.00,2.33,10/16/2019
49.28,-123.12,2.67,2.67,2.33,10/16/2019
37.39,-122.11,1.33,1.67,0.67,10/16/2019
38.72,-9.14,3.33,3.67,2.67,10/16/2019
51.43,-2.19,0.67,0.00,1.67,10/16/2019
39.74,-104.99,1.00,0.00,2.67,10/16/2019
52.07,4.30,2.33,3.33,3.67,10/16/2019
51.28,0.52,2.67,3.00,3.67,10/16/2019
27.34,-82.53,4.33,4.00,4.00,10/16/2019
37.77,-122.42,4.00,4.33,4.00,10/16/2019
-35.28,149.13,0.33,2.67,2.67,10/16/2019
-27.47,153.03,4.00,4.00,3.33,10/16/2019
-27.47,153.03,3.00,3.33,3.00,10/16/2019
-33.87,151.21,2.67,2.67,1.33,10/16/2019
39.95,-75.17,2.00,2.00,1.00,10/16/2019
-27.47,153.03,2.67,2.33,3.33,10/16/2019
14.55,121.02,3.33,4.00,3.67,10/17/2019
60.29,25.04,3.67,3.67,3.00,10/17/2019
38.91,-77.04,1.67,0.67,3.00,10/17/2019
41.90,12.50,0.00,0.00,0.00,10/17/2019
51.51,-0.13,3.33,3.67,3.00,10/17/2019
51.51,-0.13,0.00,0.00,0.00,10/17/2019
33.75,-84.39,1.00,0.33,4.00,10/17/2019
51.04,-114.07,3.00,1.67,1.33,10/17/2019
19.08,72.88,1.33,2.00,2.67,10/17/2019
52.52,13.40,2.67,4.00,4.33,10/17/2019
37.54,-77.44,4.67,3.67,5.00,10/17/2019
48.05,-122.18,2.00,1.67,2.67,10/17/2019
41.37,-83.65,2.33,2.33,1.67,10/17/2019
40.43,-74.40,1.00,1.33,4.33,10/17/2019
36.16,-86.78,4.00,3.33,4.00,10/17/2019
43.19,-89.46,3.00,3.00,3.67,10/17/2019
42.28,-83.74,0.00,0.00,0.67,10/17/2019
40.71,-74.01,4.00,4.00,5.00,10/17/2019
35.78,-78.64,4.00,4.33,3.67,10/17/2019
43.77,11.26,0.67,0.33,0.33,10/17/2019
37.77,-122.42,4.00,2.67,4.33,10/17/2019
28.70,77.10,2.00,2.00,3.33,10/17/2019
,,0.00,0.00,0.00,10/17/2019
33.43,-111.94,2.67,3.67,2.00,10/18/2019
43.72,10.40,5.00,5.00,4.00,10/18/2019
-33.87,151.21,1.33,1.67,1.67,10/18/2019
-37.81,144.96,2.33,3.67,3.67,10/18/2019
52.63,1.30,2.00,2.33,2.00,10/18/2019
52.37,4.89,3.33,4.33,4.33,10/18/2019
32.09,34.78,4.67,4.00,3.33,10/18/2019
55.68,12.57,1.00,2.67,3.00,10/18/2019
35.78,-78.64,2.33,2.67,2.67,10/18/2019
18.52,73.86,3.67,3.67,3.67,10/18/2019
40.71,-74.01,1.33,1.67,4.33,10/18/2019
38.63,-90.20,3.00,4.00,4.33,10/18/2019
40.75,-73.99,2.33,2.33,3.00,10/18/2019
43.78,-88.79,1.67,2.00,0.00,10/18/2019
55.40,10.40,2.67,1.33,0.67,10/18/2019
46.73,-117.00,3.67,3.33,2.67,10/18/2019
42.38,-71.24,3.00,2.00,1.33,10/18/2019
39.02,-77.21,3.67,4.33,3.67,10/18/2019
-19.92,-43.93,3.67,2.67,1.00,10/18/2019
34.05,-118.24,3.33,3.00,4.00,10/18/2019
43.07,-89.40,1.00,1.33,1.00,10/18/2019
55.95,-3.19,1.33,2.67,3.67,10/18/2019
35.91,-79.06,3.33,2.33,2.33,10/18/2019
43.07,-89.40,1.67,1.00,0.67,10/18/2019
,,4.00,3.67,3.00,10/18/2019
17.39,78.49,4.67,3.33,2.00,10/19/2019
-41.29,174.78,3.67,3.33,2.67,10/19/2019
37.77,-122.42,2.33,1.33,0.67,10/19/2019
-33.45,-70.67,1.00,1.00,0.33,10/19/2019
40.71,-74.01,1.33,2.00,2.33,10/19/2019
38.91,-77.04,1.33,1.67,4.33,10/19/2019
39.90,116.41,2.67,2.67,0.33,10/20/2019
33.68,73.05,2.33,3.00,4.00,10/20/2019
41.88,-87.63,1.00,1.00,1.00,10/20/2019
49.28,-123.12,1.67,2.67,2.67,10/20/2019
19.43,-99.13,2.00,2.00,0.33,10/20/2019
18.92,-99.22,3.67,2.67,2.33,10/20/2019
46.88,-96.79,1.00,0.67,0.00,10/20/2019
47.61,-122.20,1.67,1.00,4.67,10/21/2019
53.35,-6.26,2.00,2.00,2.00,10/21/2019
36.72,-4.43,4.00,3.00,3.00,10/21/2019
45.42,-75.70,1.33,2.00,1.67,10/21/2019
48.66,2.24,3.67,3.00,3.00,10/21/2019
40.01,-105.27,2.00,1.33,1.33,10/21/2019
39.05,-76.64,2.67,3.67,2.33,10/21/2019
38.91,-77.04,1.33,2.00,3.67,10/21/2019
59.44,24.75,2.67,3.00,0.67,10/21/2019
40.71,-74.01,4.00,4.00,4.67,10/21/2019
51.92,4.48,1.33,0.00,2.67,10/21/2019
40.71,-74.01,3.00,3.67,3.00,10/21/2019
41.28,-72.81,2.67,2.33,1.00,10/21/2019
40.15,-75.22,1.00,3.00,3.00,10/21/2019
43.65,-79.38,2.00,2.00,3.33,10/21/2019
38.91,-77.04,2.67,3.00,3.67,10/21/2019
37.77,-122.42,3.33,3.67,4.00,10/21/2019
12.97,77.59,4.00,4.00,3.00,10/21/2019
55.38,-3.44,0.00,0.00,0.00,10/21/2019
37.77,-122.42,3.33,4.00,3.33,10/21/2019
40.71,-74.01,2.33,3.00,2.33,10/21/2019
47.57,-122.63,2.67,3.67,2.67,10/21/2019
-30.03,-51.22,2.67,3.67,3.00,10/21/2019
47.61,-122.33,4.33,4.33,3.33,10/21/2019
42.28,-71.35,2.33,2.67,3.00,10/21/2019
40.79,-77.86,3.67,4.00,3.33,10/21/2019
25.03,121.57,0.00,0.33,0.33,10/21/2019
19.43,-99.13,2.67,3.00,4.33,10/21/2019
22.32,114.17,4.33,3.67,1.67,10/21/2019
48.86,2.35,1.33,2.67,1.00,10/21/2019
33.75,-84.39,3.00,3.67,3.00,10/21/2019
49.28,-123.12,2.00,2.33,2.00,10/22/2019
39.17,-86.53,2.33,2.00,0.33,10/22/2019
53.55,9.99,3.33,4.00,1.67,10/22/2019
51.51,-0.13,2.67,2.67,4.33,10/22/2019
41.39,2.17,3.67,4.33,4.33,10/22/2019
51.51,-0.13,1.67,0.33,1.00,10/22/2019
,,0.67,1.67,1.00,10/22/2019
41.82,-71.41,1.33,2.67,3.33,10/22/2019
45.51,-122.68,1.00,1.67,4.00,10/22/2019
20.59,78.96,0.00,0.00,0.00,10/22/2019
49.28,-123.12,3.00,3.00,5.00,10/22/2019
49.28,-123.12,3.00,3.00,3.00,10/22/2019
44.79,20.45,3.00,3.67,1.00,10/22/2019
40.68,-73.94,3.33,2.33,1.67,10/22/2019
30.27,-97.74,3.33,2.67,4.67,10/22/2019
52.21,0.12,3.00,4.00,2.33,10/22/2019
47.61,-122.33,2.67,2.00,2.00,10/22/2019
44.95,-93.09,1.00,1.33,2.00,10/22/2019
40.71,-74.01,3.33,3.33,3.33,10/22/2019
-36.44,150.06,2.00,3.00,4.00,10/22/2019
14.48,121.02,0.00,0.00,0.00,10/22/2019
49.25,-122.98,0.00,1.00,0.00,10/22/2019
-36.85,174.76,2.67,3.33,3.00,10/23/2019
49.28,-123.12,4.00,2.67,3.67,10/23/2019
56.13,-106.35,0.67,1.00,1.00,10/23/2019
,,1.67,0.67,3.00,10/23/2019
23.02,72.57,1.67,4.33,0.67,10/23/2019
38.91,-77.04,1.67,0.67,1.00,10/23/2019
51.22,4.40,2.00,2.00,0.33,10/23/2019
30.45,-91.19,3.67,4.00,3.00,10/23/2019
43.17,-72.72,3.33,3.00,2.00,10/23/2019
45.94,-89.88,3.67,3.67,3.67,10/23/2019
28.46,77.03,4.00,4.67,1.67,10/23/2019
41.96,-83.66,3.67,3.00,2.33,10/23/2019
41.93,-74.00,3.67,3.67,3.33,10/23/2019
44.26,-88.42,2.33,3.00,2.67,10/23/2019
38.91,-77.04,1.00,1.33,1.67,10/23/2019
39.17,-91.89,1.00,0.67,2.67,10/23/2019
40.71,-74.01,4.33,4.33,4.00,10/23/2019
33.04,-117.29,4.00,4.33,4.67,10/23/2019
38.54,-121.74,3.00,2.33,2.33,10/23/2019
35.47,-97.52,3.67,2.33,2.00,10/23/2019
36.10,-80.24,3.00,2.33,0.00,10/23/2019
40.71,-74.01,3.00,3.00,2.33,10/23/2019
-22.91,-43.17,0.00,1.67,0.33,10/23/2019
37.56,-122.33,3.00,3.00,2.33,10/23/2019
39.08,-77.15,1.33,1.00,2.67,10/23/2019
35.15,-90.05,3.00,3.67,3.00,10/23/2019
44.98,-93.27,4.33,3.00,3.00,10/23/2019
40.20,-85.41,3.67,4.00,3.67,10/23/2019
51.51,-0.13,3.00,3.00,2.33,10/23/2019
19.43,-99.13,4.67,3.00,3.67,10/23/2019
28.54,-81.38,1.00,1.67,0.00,10/23/2019
33.20,-96.64,3.00,3.33,3.33,10/23/2019
43.07,-89.40,2.33,2.33,2.67,10/23/2019
4.71,-74.07,3.00,3.00,3.00,10/23/2019
40.01,-105.27,4.00,4.67,3.67,10/23/2019
38.91,-77.04,3.67,3.33,2.00,10/23/2019
37.37,-122.04,4.33,5.00,5.00,10/23/2019
34.05,-118.24,4.00,4.00,2.33,10/23/2019
42.36,-71.06,2.00,2.67,0.67,10/23/2019
51.05,13.74,1.33,3.00,1.00,10/23/2019
51.51,-0.13,3.67,3.33,1.33,10/23/2019
42.31,-122.97,2.67,3.00,2.67,10/23/2019
39.10,-76.85,2.00,1.33,2.00,10/23/2019
40.71,-74.01,1.00,1.00,0.67,10/23/2019
-22.91,-43.17,4.33,5.00,4.33,10/24/2019
46.50,11.35,2.33,3.00,2.00,10/24/2019
0.35,32.58,1.00,1.00,4.00,10/24/2019
51.41,-0.83,4.33,3.67,4.33,10/24/2019
40.42,-3.70,3.00,2.67,3.33,10/24/2019
32.09,34.78,2.00,3.33,2.00,10/24/2019
51.51,-0.13,2.33,2.67,1.33,10/24/2019
,,1.00,1.00,3.00,10/24/2019
42.36,-71.06,3.67,3.33,2.00,10/24/2019
40.71,-74.01,3.00,3.00,4.00,10/24/2019
-26.20,28.05,1.33,1.33,2.00,10/24/2019
-26.20,28.05,3.00,2.00,0.67,10/24/2019
35.23,-80.84,3.00,2.67,3.33,10/24/2019
39.95,-75.17,0.00,0.00,0.00,10/24/2019
40.50,-74.45,4.00,4.33,5.00,10/24/2019
29.76,-95.37,3.00,2.33,2.00,10/24/2019
51.51,-0.13,1.67,1.33,1.00,10/24/2019
47.61,-122.33,1.67,2.33,1.33,10/24/2019
41.87,-72.86,1.00,1.00,0.33,10/24/2019
34.12,-93.05,2.00,2.33,3.33,10/24/2019
40.71,-74.01,2.00,3.33,3.00,10/24/2019
50.35,13.80,1.67,1.33,0.00,10/24/2019
,,0.00,0.00,0.00,10/24/2019
38.88,-77.09,0.33,2.00,1.67,10/24/2019
-3.20,-52.21,0.67,1.67,1.67,10/24/2019
38.96,-77.36,3.00,4.00,3.00,10/24/2019
17.98,-66.11,3.00,2.67,2.33,10/24/2019
42.28,-83.74,1.67,2.00,2.67,10/24/2019
49.28,-123.12,0.00,0.00,0.00,10/24/2019
43.16,-77.61,1.67,1.33,0.33,10/25/2019
14.52,121.05,0.67,0.67,2.67,10/25/2019
20.59,78.96,1.33,1.33,0.67,10/25/2019
37.91,-122.07,1.67,2.67,3.67,10/25/2019
51.51,-0.13,3.00,3.00,3.33,10/25/2019
40.71,-74.01,1.67,1.00,0.67,10/25/2019
38.85,-77.31,5.00,3.67,2.00,10/25/2019
38.91,-77.04,2.00,2.00,2.33,10/25/2019
51.51,-0.13,0.00,0.00,0.00,10/25/2019
40.71,-74.01,3.00,3.33,3.33,10/25/2019
38.91,-77.04,0.00,1.00,4.00,10/25/2019
40.71,-74.01,1.67,2.00,1.67,10/25/2019
45.46,9.19,2.33,2.33,1.67,10/25/2019
35.78,-78.64,2.00,2.33,2.00,10/25/2019
47.23,11.28,3.67,3.33,3.00,10/25/2019
35.96,-83.92,3.00,3.33,3.00,10/25/2019
40.68,-73.94,0.33,0.33,0.33,10/25/2019
33.77,-118.19,3.67,4.67,4.00,10/25/2019
-33.87,151.21,0.67,0.33,0.00,10/25/2019
40.42,-3.70,2.33,3.00,2.33,10/25/2019
37.77,-122.42,0.00,0.00,0.00,10/25/2019
26.12,-80.14,1.00,1.33,2.00,10/25/2019
41.01,28.98,4.00,4.00,3.00,10/26/2019
49.28,-123.12,1.00,2.00,4.33,10/26/2019
51.51,-0.13,3.33,4.00,4.67,10/26/2019
40.71,-74.01,4.33,4.33,4.00,10/26/2019
40.71,-74.01,2.00,2.33,1.33,10/26/2019
43.60,1.44,2.67,3.67,2.67,10/26/2019
36.06,-95.88,2.00,2.00,2.00,10/26/2019
1.35,103.82,1.67,2.67,2.67,10/27/2019
51.28,0.52,4.00,4.33,3.67,10/27/2019
32.09,34.78,0.33,1.67,0.67,10/27/2019
59.44,24.75,2.67,2.67,2.33,10/28/2019
54.32,10.12,3.67,5.00,4.00,10/28/2019
51.51,-0.13,2.33,3.67,1.00,10/28/2019
35.68,139.65,3.67,3.00,2.00,10/28/2019
51.31,-0.56,3.33,3.67,1.00,10/28/2019
40.86,-74.16,3.00,3.00,4.00,10/28/2019
52.23,21.01,1.67,1.67,1.67,10/28/2019
25.29,51.53,3.33,2.00,3.00,10/28/2019
-1.29,36.82,1.67,0.67,0.67,10/28/2019
47.61,-122.33,4.33,3.67,3.67,10/28/2019
51.46,7.01,3.67,3.33,2.00,10/28/2019
40.42,-3.70,3.00,2.67,0.67,10/28/2019
40.74,-73.95,3.67,3.67,2.67,10/28/2019
6.60,3.35,1.00,2.33,0.33,10/28/2019
35.78,-78.64,4.00,3.67,4.00,10/28/2019
43.04,-87.91,1.00,1.33,1.00,10/28/2019
40.71,-74.01,0.67,2.33,3.33,10/28/2019
43.65,-79.38,2.33,3.00,3.33,10/28/2019
47.50,19.04,4.67,4.00,3.00,10/28/2019
49.28,-123.12,1.67,2.33,2.33,10/28/2019
40.68,-73.94,2.33,3.33,2.33,10/28/2019
-37.81,144.96,2.33,2.00,3.33,10/28/2019
-37.81,144.96,2.67,2.67,3.00,10/28/2019
-25.27,133.78,0.33,0.67,4.00,10/28/2019
-37.81,144.96,3.00,3.00,3.00,10/28/2019
47.50,19.04,2.33,2.33,3.33,10/29/2019
51.51,-0.13,4.00,3.67,3.33,10/29/2019
41.16,-8.63,1.00,1.33,4.33,10/29/2019
60.47,8.47,4.00,4.00,3.00,10/29/2019
45.42,-75.70,0.67,1.00,1.00,10/29/2019
4.71,-74.07,1.00,1.00,0.00,10/29/2019
,,0.00,0.00,0.00,10/29/2019
38.80,-77.05,3.33,3.33,2.33,10/29/2019
51.51,-0.13,4.00,4.00,3.33,10/29/2019
43.07,-89.40,0.00,0.67,0.67,10/29/2019
45.42,-75.70,4.67,3.67,4.33,10/29/2019
41.68,-86.25,3.33,4.00,4.00,10/29/2019
51.51,-0.13,2.67,2.67,4.00,10/29/2019
52.41,-1.52,0.67,1.00,1.33,10/29/2019
39.95,-75.17,2.00,1.67,2.33,10/29/2019
40.71,-74.01,1.00,1.00,3.67,10/29/2019
-37.81,144.96,3.33,4.00,3.33,10/29/2019
-37.81,144.96,1.33,2.33,3.33,10/29/2019
32.06,118.80,3.00,3.33,2.33,10/30/2019
51.11,17.04,2.67,2.67,1.67,10/30/2019
6.52,3.38,3.00,2.67,3.00,10/30/2019
51.51,-0.13,3.00,3.33,3.00,10/30/2019
-25.48,-49.30,1.00,2.33,2.33,10/30/2019
39.96,-83.00,3.33,3.67,3.00,10/30/2019
42.36,-71.06,4.33,4.33,3.33,10/30/2019
30.44,-84.28,4.00,4.00,3.00,10/30/2019
53.49,-2.29,1.67,3.00,1.00,10/30/2019
40.76,-111.89,2.00,3.33,4.00,10/30/2019
48.00,7.84,2.67,2.33,1.00,10/30/2019
41.88,-87.63,2.67,2.33,3.67,10/30/2019
45.42,-75.70,0.00,1.67,1.67,10/30/2019
29.76,-95.37,3.67,1.67,1.00,10/30/2019
,,2.33,2.67,2.00,10/30/2019
33.68,73.05,1.00,1.00,1.33,10/30/2019
41.05,-73.54,4.33,4.67,3.67,10/30/2019
42.28,-83.74,2.33,2.33,4.67,10/30/2019
36.78,-119.42,2.67,2.67,2.00,10/30/2019
42.28,-83.74,2.67,1.33,3.33,10/30/2019
42.28,-83.74,3.00,4.00,2.67,10/30/2019
43.65,-79.38,1.00,1.00,1.00,10/30/2019
40.71,-74.01,4.00,3.33,3.33,10/30/2019
42.28,-83.74,3.00,1.00,1.33,10/30/2019
48.43,-123.37,0.00,0.33,1.67,10/30/2019
42.28,-83.74,3.00,1.67,2.67,10/30/2019
32.44,-111.22,3.67,4.00,3.67,10/30/2019
42.28,-83.74,3.67,3.67,3.00,10/30/2019
40.71,-74.01,0.00,0.00,0.00,10/30/2019
6.63,3.34,3.33,3.67,3.00,10/31/2019
-2.19,-79.89,4.00,3.67,3.67,10/31/2019
55.86,-4.25,3.33,3.33,2.00,10/31/2019
48.15,17.11,1.00,2.33,1.33,10/31/2019
42.66,-70.62,4.00,4.00,4.00,10/31/2019
42.28,-83.74,3.33,2.00,2.00,10/31/2019
42.28,-83.74,0.00,0.00,0.00,10/31/2019
4.71,-74.07,3.00,3.00,3.00,10/31/2019
39.74,-104.99,0.00,0.00,1.67,10/31/2019
40.71,-74.01,1.67,3.00,3.33,10/31/2019
37.34,-121.89,3.33,3.33,3.67,10/31/2019
43.66,-70.26,2.67,2.33,1.00,10/31/2019
43.65,-79.38,2.67,2.67,1.00,10/31/2019
53.80,-1.55,2.67,3.67,4.33,10/31/2019
45.46,9.19,2.33,3.33,2.67,10/31/2019
36.78,-119.42,2.67,2.00,0.33,10/31/2019
31.97,-99.90,2.00,2.67,3.33,10/31/2019
,,0.67,0.33,0.33,10/31/2019
29.76,-95.37,2.67,3.67,3.00,10/31/2019
43.16,-77.61,2.67,2.33,0.67,10/31/2019
41.88,-87.63,3.33,1.00,1.00,10/31/2019
39.95,-75.17,4.00,4.00,3.67,10/31/2019
32.94,-97.13,3.67,3.00,2.33,11/1/2019
53.35,-6.26,2.33,2.33,2.00,11/1/2019
50.98,11.32,1.00,2.00,1.00,11/1/2019
38.91,-77.04,2.33,1.33,3.00,11/1/2019
33.16,-117.35,2.67,3.33,2.67,11/1/2019
39.74,-104.99,0.00,0.00,0.00,11/1/2019
30.27,-97.74,1.00,3.00,2.33,11/1/2019
37.49,-122.24,0.67,0.67,0.00,11/1/2019
37.77,-122.42,0.00,0.00,0.00,11/1/2019
40.71,-74.01,2.00,3.00,2.00,11/1/2019
51.17,10.45,1.67,1.67,0.00,11/1/2019
51.45,-2.59,1.67,2.00,1.67,11/1/2019
,,2.00,2.00,3.67,11/1/2019
52.52,13.40,0.00,0.00,0.00,11/2/2019
41.09,14.37,3.67,4.00,2.67,11/2/2019
52.52,13.40,3.00,3.00,1.67,11/2/2019
35.78,-78.64,4.67,4.33,2.67,11/2/2019
40.71,-74.01,0.00,0.33,1.33,11/2/2019
6.47,3.59,1.00,1.33,1.33,11/2/2019
43.46,-80.52,1.67,4.33,3.67,11/2/2019
,,0.00,0.00,0.00,11/2/2019
6.25,-75.57,1.00,1.00,1.00,11/3/2019
33.98,-118.03,3.67,3.00,4.00,11/3/2019
51.51,-0.13,2.00,2.00,1.67,11/3/2019
59.44,24.75,0.00,0.00,1.00,11/3/2019
20.93,77.75,0.00,0.00,0.00,11/3/2019
47.50,19.04,4.33,3.00,3.33,11/3/2019
45.42,-75.70,0.33,1.67,3.00,11/3/2019
48.86,2.35,3.00,3.33,3.00,11/3/2019
49.82,6.13,3.33,4.00,3.00,11/3/2019
37.80,-122.27,3.00,3.33,3.67,11/3/2019
47.61,-122.33,1.00,1.00,1.33,11/3/2019
30.04,31.24,2.67,3.00,3.00,11/3/2019
44.94,-123.04,2.67,3.00,1.33,11/3/2019
41.88,-87.63,3.00,2.67,3.00,11/4/2019
1.35,103.82,2.67,3.33,4.00,11/4/2019
50.72,-3.53,3.00,2.33,2.67,11/4/2019
-37.81,144.96,2.00,2.00,1.33,11/4/2019
43.61,3.88,2.33,2.33,1.67,11/4/2019
-23.60,-46.92,0.67,1.67,2.67,11/4/2019
53.96,-1.09,3.33,3.33,1.33,11/4/2019
40.71,-74.01,3.00,2.67,2.33,11/4/2019
37.66,-121.88,3.67,3.67,3.33,11/4/2019
39.61,-105.02,3.67,3.00,3.00,11/4/2019
-27.47,153.03,1.33,1.33,1.00,11/4/2019
41.88,-87.63,3.00,3.33,3.33,11/4/2019
42.36,-71.06,3.33,3.67,3.00,11/4/2019
51.17,10.45,4.00,3.67,3.33,11/5/2019
51.51,-0.13,0.67,1.33,1.00,11/5/2019
59.44,24.75,2.00,1.67,0.00,11/5/2019
42.03,-88.08,3.33,3.33,5.00,11/5/2019
38.93,-77.18,1.67,1.33,2.67,11/5/2019
40.21,-77.01,1.00,1.00,1.67,11/5/2019
,,0.00,0.00,0.00,11/5/2019
-12.05,-77.04,2.67,2.00,2.00,11/5/2019
40.68,-73.94,4.67,3.67,2.67,11/5/2019
38.91,-77.04,3.33,3.33,4.00,11/6/2019
51.51,-0.13,4.33,3.00,3.33,11/6/2019
44.51,-88.01,4.00,3.67,3.67,11/6/2019
40.71,-74.01,0.33,0.67,2.00,11/6/2019
38.95,-92.33,3.00,3.00,2.67,11/6/2019
34.06,-117.18,5.00,5.00,5.00,11/6/2019
12.97,77.59,1.33,1.33,0.67,11/7/2019
1.35,103.82,2.67,3.00,2.33,11/7/2019
53.46,-2.16,2.33,2.33,2.67,11/7/2019
40.42,-3.70,3.67,2.67,1.67,11/7/2019
13.76,100.50,1.00,0.00,0.00,11/7/2019
53.22,6.57,2.00,2.00,2.00,11/7/2019
42.36,-71.06,2.67,2.33,2.67,11/7/2019
32.78,-96.80,2.67,3.67,4.33,11/7/2019
42.36,-71.06,3.00,3.00,1.67,11/7/2019
28.70,77.10,3.00,3.00,1.00,11/7/2019
22.32,114.17,0.00,0.00,0.00,11/7/2019
40.68,-73.94,4.00,3.67,3.33,11/7/2019
56.13,-106.35,3.33,2.67,2.00,11/7/2019
33.66,-117.90,3.33,3.00,2.33,11/7/2019
-33.45,-70.67,3.67,4.33,4.00,11/7/2019
42.36,-71.06,1.00,0.67,2.00,11/7/2019
43.04,-87.91,2.00,2.33,2.67,11/7/2019
51.51,-0.13,4.00,4.67,3.67,11/7/2019
24.99,121.30,1.00,0.67,0.00,11/7/2019
53.55,-113.49,3.33,2.00,3.00,11/7/2019
43.65,-79.38,4.67,3.33,3.67,11/7/2019
32.78,-96.80,3.00,3.33,2.33,11/7/2019
-37.81,144.96,2.00,3.00,1.67,11/7/2019
28.21,76.79,3.67,2.67,2.33,11/7/2019
47.67,-2.11,4.00,3.67,3.67,11/8/2019
52.49,-1.89,3.00,2.67,2.00,11/8/2019
52.07,4.30,4.67,2.00,2.00,11/8/2019
50.85,4.35,1.67,1.33,2.67,11/8/2019
34.05,-118.24,3.00,3.67,4.33,11/8/2019
38.93,-77.18,1.00,1.00,1.00,11/8/2019
42.37,-71.11,3.33,3.33,3.67,11/8/2019
40.68,-73.94,2.00,2.67,2.00,11/8/2019
43.66,-70.26,4.33,4.00,3.67,11/8/2019
33.89,-84.14,1.67,2.33,0.67,11/9/2019
50.26,-5.05,2.00,2.00,0.33,11/9/2019
28.29,-16.63,1.00,1.67,3.33,11/9/2019
52.49,-1.89,3.33,3.33,2.33,11/9/2019
42.68,-83.13,2.33,2.67,2.67,11/9/2019
40.71,-74.01,3.67,5.00,3.67,11/9/2019
40.43,-86.91,3.00,3.33,3.67,11/9/2019
-37.81,144.96,3.00,2.33,3.67,11/10/2019
55.64,12.09,2.00,2.33,0.00,11/10/2019
38.83,-77.20,0.33,0.67,0.67,11/10/2019
1.35,103.82,3.00,2.33,2.00,11/11/2019
52.07,4.30,1.67,4.00,3.33,11/11/2019
55.68,12.57,2.67,3.33,2.33,11/11/2019
51.05,3.72,3.00,4.00,3.00,11/11/2019
38.91,-77.04,1.33,1.00,1.00,11/11/2019
9.52,78.10,3.00,2.67,2.33,11/11/2019
40.44,-80.00,4.67,5.00,4.00,11/11/2019
42.81,-73.94,3.00,3.33,3.33,11/11/2019
49.12,6.18,1.00,1.00,1.00,11/11/2019
-27.47,153.03,2.33,2.00,1.00,11/11/2019
-33.87,151.21,4.00,3.00,1.67,11/11/2019
51.43,-0.09,3.00,3.00,3.00,11/12/2019
52.09,5.12,2.67,3.33,1.67,11/12/2019
-8.34,115.09,0.00,0.00,0.00,11/12/2019
51.05,13.74,2.67,3.67,2.33,11/12/2019
17.39,78.49,2.67,3.00,0.00,11/12/2019
55.76,37.62,1.00,2.00,0.33,11/12/2019
51.22,4.40,3.33,4.00,2.67,11/12/2019
51.22,4.40,3.00,3.33,2.33,11/12/2019
43.07,-70.76,1.00,1.00,1.67,11/12/2019
54.65,-8.10,2.00,2.67,2.33,11/12/2019
